state_ansi	county_ansi	state_alpha	county_name	commodity	value
29	186	MO	STE GENEVIEVE	GRASSES & LEGUMES TOTALS	(D)
12	089	FL	NASSAU	HAY	1,103
42	011	PA	BERKS	HAY	29,796
20	089	KS	JEWELL	HAY	7,256
37	023	NC	BURKE	HAY	(D)
51	169	VA	SCOTT	HAY	18,106
08	095	CO	PHILLIPS	HAY	(D)
29	025	MO	CALDWELL	HAY	2,050
41	047	OR	MARION	HAY	8,750
28	041	MS	GREENE	HAY	(D)
31	091	NE	HOOKER	HAY	5,097
37	191	NC	WAYNE	HAY	(D)
20	077	KS	HARPER	HAY	1,524
38	083	ND	SHERIDAN	HAY	16,174
27	133	MN	ROCK	HAY	3,848
53	029	WA	ISLAND	HAY	668
20	119	KS	MEADE	HAY	1,866
25	023	MA	PLYMOUTH	SOD	24
20	165	KS	RUSH	HAY	1,427
16	059	ID	LEMHI	HAY	(D)
30	007	MT	BROADWATER	HAY	4,717
26	053	MI	GOGEBIC	HAY	723
48	271	TX	KINNEY	HAY	1,591
06	085	CA	SANTA CLARA	HAY	438
05	085	AR	LONOKE	SOD	(D)
46	009	SD	BON HOMME	HAY	19,476
17	001	IL	ADAMS	HAY	5,957
42	075	PA	LEBANON	HAY	8,168
45	033	SC	DILLON	HAY	987
27	131	MN	RICE	HAY	1,475
46	051	SD	GRANT	HAY	(D)
53	001	WA	ADAMS	GRASSES & LEGUMES TOTALS	7,880
54	057	WV	MINERAL	HAY	12,050
20	127	KS	MORRIS	HAY	24,864
08	049	CO	GRAND	HAY	29,819
21	065	KY	ESTILL	HAY	60
13	153	GA	HOUSTON	HAY	(D)
17	029	IL	COLES	HAY	413
54	063	WV	MONROE	HAY	(D)
17	003	IL	ALEXANDER	HAY	1,916
08	099	CO	PROWERS	HAY	58,916
29	187	MO	ST FRANCOIS	HAY	16,950
06	093	CA	SISKIYOU	HAY	90,909
19	043	IA	CLAYTON	HAY	(D)
30	021	MT	DAWSON	HAY	4,606
48	471	TX	WALKER	HAY	17,797
28	031	MS	COVINGTON	HAY	9,355
48	137	TX	EDWARDS	HAY	(D)
48	403	TX	SABINE	HAY	(D)
47	155	TN	SEVIER	HAY	(D)
29	051	MO	COLE	GRASSES & LEGUMES TOTALS	275
21	191	KY	PENDLETON	HAY	18,123
51	143	VA	PITTSYLVANIA	HAY	2,208
48	269	TX	KING	HAY	(D)
20	063	KS	GOVE	HAY	894
29	119	MO	MCDONALD	HAY	28,939
20	111	KS	LYON	HAY	468
48	371	TX	PECOS	HAY	4,509
13	111	GA	FANNIN	HAY	2,064
53	063	WA	SPOKANE	HAY	25,938
36	077	NY	OTSEGO	HAY	(D)
21	227	KY	WARREN	HAY	27,041
33	013	NH	MERRIMACK	HAY	6,487
12	053	FL	HERNANDO	HAY	7,484
13	159	GA	JASPER	HAY	(D)
38	103	ND	WELLS	HAY	40,535
53	033	WA	KING	HAY	2,850
09	015	CT	WINDHAM	HAY	50
35	033	NM	MORA	HAY	2,763
13	143	GA	HARALSON	HAY	180
08	075	CO	LOGAN	HAY	35,218
20	061	KS	GEARY	HAY	440
29	103	MO	KNOX	HAY	(D)
29	149	MO	OREGON	HAY	23,510
25	013	MA	HAMPDEN	SOD	(D)
12	101	FL	PASCO	GRASSES & LEGUMES TOTALS	600
39	133	OH	PORTAGE	HAY	53
37	199	NC	YANCEY	HAY	2,049
27	079	MN	LE SUEUR	HAY	1,051
47	123	TN	MONROE	HAY	18,153
10	001	DE	KENT	HAY	108
48	013	TX	ATASCOSA	HAY	161
28	141	MS	TISHOMINGO	HAY	2,628
13	271	GA	TELFAIR	HAY	2,015
20	071	KS	GREELEY	HAY	(D)
48	223	TX	HOPKINS	HAY	669
42	111	PA	SOMERSET	HAY	517
29	147	MO	NODAWAY	HAY	22,351
51	133	VA	NORTHUMBERLAND	HAY	303
48	187	TX	GUADALUPE	HAY	1,043
04	019	AZ	PIMA	HAY	6,928
49	035	UT	SALT LAKE	HAY	50
19	021	IA	BUENA VISTA	HAY	2,915
47	091	TN	JOHNSON	HAY	6,853
36	071	NY	ORANGE	HAY	2,262
17	177	IL	STEPHENSON	HAY	10,985
13	031	GA	BULLOCH	HAY	4,243
21	017	KY	BOURBON	HAY	26,107
20	183	KS	SMITH	HAY	38
47	025	TN	CLAIBORNE	HAY	26,324
13	093	GA	DOOLY	HAY	(D)
29	013	MO	BATES	HAY	39,733
12	003	FL	BAKER	HAY	(D)
35	055	NM	TAOS	GRASSES & LEGUMES TOTALS	210
24	045	MD	WICOMICO	HAY	(D)
47	107	TN	MCMINN	HAY	162
37	035	NC	CATAWBA	HAY	8,524
01	055	AL	ETOWAH	HAY	(D)
53	013	WA	COLUMBIA	HAY	646
27	055	MN	HOUSTON	HAY	(D)
51	107	VA	LOUDOUN	HAY	1,072
42	009	PA	BEDFORD	HAY	350
49	029	UT	MORGAN	GRASSES & LEGUMES TOTALS	(D)
26	005	MI	ALLEGAN	HAY	11,846
05	081	AR	LITTLE RIVER	HAY	130
55	087	WI	OUTAGAMIE	HAY	217
02		AK	FAIRBANKS NORTH STAR	HAY	(D)
17	071	IL	HENDERSON	HAY	286
13	315	GA	WILCOX	HAY	73
42	041	PA	CUMBERLAND	HAY	(D)
39	083	OH	KNOX	HAY	(D)
48	255	TX	KARNES	HAY	25,814
20	201	KS	WASHINGTON	HAY	11,921
42	033	PA	CLEARFIELD	HAY	4,768
28	057	MS	ITAWAMBA	HAY	4,641
19	059	IA	DICKINSON	HAY	441
55	075	WI	MARINETTE	HAY	10,156
29	123	MO	MADISON	HAY	16,190
16	005	ID	BANNOCK	HAY	2,694
55	091	WI	PEPIN	HAY	2,016
37	161	NC	RUTHERFORD	HAY	11,890
40	001	OK	ADAIR	HAY	406
39	109	OH	MIAMI	HAY	4,963
42	123	PA	WARREN	HAY	2,042
29	179	MO	REYNOLDS	HAY	9,209
24	021	MD	FREDERICK	HAY	22,478
19	117	IA	LUCAS	HAY	6,599
20	073	KS	GREENWOOD	HAY	(D)
17	037	IL	DE KALB	HAY	1,084
40	023	OK	CHOCTAW	HAY	250
48	165	TX	GAINES	SOD	(D)
06	049	CA	MODOC	HAY	69,301
46	099	SD	MINNEHAHA	HAY	(D)
39	133	OH	PORTAGE	HAY	5
48	181	TX	GRAYSON	HAY	368
06	037	CA	LOS ANGELES	HAY	8,032
48	331	TX	MILAM	HAY	48,327
48	347	TX	NACOGDOCHES	HAY	22,752
47	135	TN	PERRY	HAY	3,660
21	173	KY	MONTGOMERY	HAY	60
50	013	VT	GRAND ISLE	HAY	731
36	097	NY	SCHUYLER	HAY	4,522
35	013	NM	DONA ANA	HAY	9,089
20	205	KS	WILSON	HAY	108
12	063	FL	JACKSON	HAY	(D)
38	067	ND	PEMBINA	HAY	20
19	077	IA	GUTHRIE	HAY	3,639
13	189	GA	MCDUFFIE	HAY	142
56	039	WY	TETON	HAY	4,332
21	227	KY	WARREN	HAY	28,671
31	081	NE	HAMILTON	HAY	1,960
16	009	ID	BENEWAH	HAY	10,873
20	075	KS	HAMILTON	HAY	5,180
23	013	ME	KNOX	HAY	2,328
13	049	GA	CHARLTON	HAY	(D)
20	061	KS	GEARY	HAY	(D)
01	075	AL	LAMAR	HAY	5,627
38	069	ND	PIERCE	HAY	168
50	023	VT	WASHINGTON	HAY	773
08	013	CO	BOULDER	HAY	12,806
16	019	ID	BONNEVILLE	HAY	34,870
08	003	CO	ALAMOSA	HAY	6,627
37	145	NC	PERSON	HAY	10,145
29	203	MO	SHANNON	HAY	(D)
20	067	KS	GRANT	HAY	8,703
54	053	WV	MASON	HAY	14,767
36	025	NY	DELAWARE	GRASSES & LEGUMES TOTALS	(D)
31	167	NE	STANTON	HAY	13,554
46	127	SD	UNION	HAY	968
21	127	KY	LAWRENCE	HAY	57
04	023	AZ	SANTA CRUZ	HAY	158
20	209	KS	WYANDOTTE	HAY	67
29	047	MO	CLAY	HAY	10,054
48	325	TX	MEDINA	HAY	18,696
17	135	IL	MONTGOMERY	HAY	(D)
08	011	CO	BENT	HAY	29,010
27	103	MN	NICOLLET	GRASSES & LEGUMES TOTALS	90
55	095	WI	POLK	HAY	25,187
30	069	MT	PETROLEUM	HAY	19,417
26	077	MI	KALAMAZOO	HAY	(D)
08	073	CO	LINCOLN	HAY	268
04	012	AZ	LAPAZ	HAY	63,156
31	061	NE	FRANKLIN	HAY	5,097
29	129	MO	MERCER	HAY	13,267
31	033	NE	CHEYENNE	HAY	13,336
22	021	LA	CALDWELL	HAY	2,510
54	069	WV	OHIO	HAY	832
56	039	WY	TETON	HAY	4,583
40	083	OK	LOGAN	HAY	35,398
36	083	NY	RENSSELAER	HAY	14,110
29	143	MO	NEW MADRID	HAY	(D)
31	001	NE	ADAMS	HAY	4,127
39	003	OH	ALLEN	HAY	319
06	099	CA	STANISLAUS	HAY	32,268
06	097	CA	SONOMA	HAY	580
41	001	OR	BAKER	HAY	59,371
37	141	NC	PENDER	HAY	243
46	087	SD	MCCOOK	HAY	10,398
48	383	TX	REAGAN	HAY	324
35	041	NM	ROOSEVELT	HAY	19,952
55	109	WI	ST CROIX	HAY	16,554
20	025	KS	CLARK	HAY	921
19	041	IA	CLAY	HAY	1,723
16	011	ID	BINGHAM	HAY	6,104
21	077	KY	GALLATIN	HAY	(D)
47	151	TN	SCOTT	HAY	119
42	087	PA	MIFFLIN	HAY	(D)
29	015	MO	BENTON	GRASSES & LEGUMES TOTALS	(D)
13	099	GA	EARLY	HAY	87
20	097	KS	KIOWA	HAY	10,681
16	071	ID	ONEIDA	HAY	3,783
46	003	SD	AURORA	HAY	28,872
36	103	NY	SUFFOLK	HAY	35
48	317	TX	MARTIN	HAY	1,246
55	047	WI	GREEN LAKE	HAY	199
48	199	TX	HARDIN	HAY	60
18	079	IN	JENNINGS	HAY	3,386
34	015	NJ	GLOUCESTER	HAY	633
22	051	LA	JEFFERSON	HAY	249
47	113	TN	MADISON	HAY	(D)
47	007	TN	BLEDSOE	HAY	16,501
21	213	KY	SIMPSON	HAY	736
39	071	OH	HIGHLAND	HAY	11,183
40	071	OK	KAY	HAY	(D)
46	039	SD	DEUEL	HAY	(D)
08	019	CO	CLEAR CREEK	HAY	(D)
39	073	OH	HOCKING	HAY	413
36	107	NY	TIOGA	HAY	125
17	069	IL	HARDIN	HAY	280
48	143	TX	ERATH	HAY	8,470
19	061	IA	DUBUQUE	HAY	2,330
42	095	PA	NORTHAMPTON	HAY	(D)
37	125	NC	MOORE	HAY	7,730
40	097	OK	MAYES	HAY	44,760
48	309	TX	MCLENNAN	HAY	49,093
17	127	IL	MASSAC	HAY	4,146
53	021	WA	FRANKLIN	HAY	11,136
04	013	AZ	MARICOPA	GRASSES & LEGUMES TOTALS	527
16	073	ID	OWYHEE	HAY	14,415
50	013	VT	GRAND ISLE	HAY	3,744
31	159	NE	SEWARD	HAY	7,293
48	433	TX	STONEWALL	HAY	370
36	025	NY	DELAWARE	HAY	252
19	169	IA	STORY	HAY	4,731
01	125	AL	TUSCALOOSA	HAY	(D)
40	063	OK	HUGHES	HAY	27,027
08	073	CO	LINCOLN	HAY	28,505
31	101	NE	KEITH	HAY	4,362
19	159	IA	RINGGOLD	HAY	34,422
40	017	OK	CANADIAN	HAY	42,672
18	155	IN	SWITZERLAND	HAY	779
36	089	NY	ST LAWRENCE	HAY	30,371
34	037	NJ	SUSSEX	HAY	(D)
55	061	WI	KEWAUNEE	HAY	(D)
20	057	KS	FORD	HAY	8,714
45	057	SC	LANCASTER	HAY	(D)
17	049	IL	EFFINGHAM	HAY	4
12	007	FL	BRADFORD	HAY	(D)
51	125	VA	NELSON	HAY	254
32	019	NV	LYON	HAY	31,760
48	439	TX	TARRANT	GRASSES & LEGUMES TOTALS	(D)
50	015	VT	LAMOILLE	SOD	(D)
37	007	NC	ANSON	HAY	5,696
36	013	NY	CHAUTAUQUA	HAY	21,810
20	113	KS	MCPHERSON	HAY	6,891
55	035	WI	EAU CLAIRE	HAY	3,341
20	075	KS	HAMILTON	HAY	1,689
22	007	LA	ASSUMPTION	HAY	(D)
37	057	NC	DAVIDSON	HAY	492
18	003	IN	ALLEN	HAY	17
51	033	VA	CAROLINE	HAY	3,235
22	079	LA	RAPIDES	HAY	192
13	163	GA	JEFFERSON	HAY	1,970
20	113	KS	MCPHERSON	HAY	101
26	013	MI	BARAGA	HAY	2,074
40	069	OK	JOHNSTON	HAY	743
36	021	NY	COLUMBIA	HAY	15,093
47	061	TN	GRUNDY	SOD	(D)
18	011	IN	BOONE	HAY	(D)
36	043	NY	HERKIMER	HAY	12,935
27	119	MN	POLK	HAY	18
48	213	TX	HENDERSON	HAY	175
26	025	MI	CALHOUN	HAY	9,196
41	037	OR	LAKE	HAY	48,231
28	035	MS	FORREST	HAY	(D)
39	139	OH	RICHLAND	HAY	7,129
29	107	MO	LAFAYETTE	GRASSES & LEGUMES TOTALS	(D)
48	021	TX	BASTROP	HAY	323
46	125	SD	TURNER	HAY	9,937
17	109	IL	MCDONOUGH	HAY	6,224
50	001	VT	ADDISON	HAY	512
22	013	LA	BIENVILLE	HAY	2,479
16	041	ID	FRANKLIN	HAY	45,028
13	209	GA	MONTGOMERY	HAY	945
29	057	MO	DADE	HAY	4,137
31	019	NE	BUFFALO	GRASSES & LEGUMES TOTALS	(D)
23	007	ME	FRANKLIN	HAY	4,255
40	087	OK	MCCLAIN	SOD	1,964
01	011	AL	BULLOCK	HAY	(D)
29	145	MO	NEWTON	HAY	49,480
20	121	KS	MIAMI	HAY	34,171
55	081	WI	MONROE	HAY	24,234
44	007	RI	PROVIDENCE	HAY	1,015
13	157	GA	JACKSON	HAY	10,459
47	159	TN	SMITH	HAY	16,722
54	075	WV	POCAHONTAS	HAY	11,302
54	005	WV	BOONE	HAY	(D)
31	013	NE	BOX BUTTE	HAY	20,584
48	131	TX	DUVAL	HAY	6,686
21	213	KY	SIMPSON	HAY	5,671
18	085	IN	KOSCIUSKO	HAY	1,558
19	095	IA	IOWA	HAY	3,079
18	133	IN	PUTNAM	HAY	3,298
27	093	MN	MEEKER	HAY	2,436
26	149	MI	ST JOSEPH	HAY	197
13	045	GA	CARROLL	HAY	13,174
13	007	GA	BAKER	HAY	(D)
39	119	OH	MUSKINGUM	HAY	(D)
47	189	TN	WILSON	HAY	(D)
17	033	IL	CRAWFORD	HAY	1,877
01	061	AL	GENEVA	GRASSES & LEGUMES TOTALS	(D)
29	041	MO	CHARITON	HAY	33,348
39	115	OH	MORGAN	HAY	(D)
37	121	NC	MITCHELL	HAY	(D)
13	245	GA	RICHMOND	HAY	114
13	211	GA	MORGAN	HAY	(D)
28	129	MS	SMITH	HAY	(D)
48	321	TX	MATAGORDA	HAY	372
47	109	TN	MCNAIRY	HAY	6,765
47	133	TN	OVERTON	HAY	165
37	143	NC	PERQUIMANS	HAY	16
48	121	TX	DENTON	HAY	1,434
17	075	IL	IROQUOIS	HAY	3,132
35	015	NM	EDDY	HAY	14,030
36	079	NY	PUTNAM	HAY	(D)
08	053	CO	HINSDALE	HAY	245
30	111	MT	YELLOWSTONE	HAY	59,038
40	037	OK	CREEK	HAY	37,524
29	027	MO	CALLAWAY	SOD	(D)
17	169	IL	SCHUYLER	HAY	2,024
40	129	OK	ROGER MILLS	HAY	22,340
23	003	ME	AROOSTOOK	HAY	3,496
21	185	KY	OLDHAM	HAY	(D)
34	035	NJ	SOMERSET	HAY	99
20	169	KS	SALINE	SOD	(D)
37	137	NC	PAMLICO	HAY	212
53	041	WA	LEWIS	GRASSES & LEGUMES TOTALS	1,784
20	111	KS	LYON	HAY	5,682
13	047	GA	CATOOSA	HAY	(D)
27	037	MN	DAKOTA	HAY	895
51	157	VA	RAPPAHANNOCK	HAY	14,033
47	143	TN	RHEA	HAY	198
20	097	KS	KIOWA	HAY	1,554
31	099	NE	KEARNEY	HAY	859
50	009	VT	ESSEX	HAY	815
35	043	NM	SANDOVAL	HAY	3,133
13	075	GA	COOK	HAY	1,042
46	047	SD	FALL RIVER	HAY	35,811
05	057	AR	HEMPSTEAD	HAY	738
48	325	TX	MEDINA	HAY	266
20	199	KS	WALLACE	HAY	1,030
21	123	KY	LARUE	HAY	1,387
17	013	IL	CALHOUN	HAY	1,244
35	027	NM	LINCOLN	HAY	(D)
13	319	GA	WILKINSON	HAY	(D)
55	055	WI	JEFFERSON	HAY	26
19	121	IA	MADISON	GRASSES & LEGUMES TOTALS	(D)
36	019	NY	CLINTON	HAY	7,998
17	047	IL	EDWARDS	HAY	2,171
06	019	CA	FRESNO	HAY	10,274
21	037	KY	CAMPBELL	HAY	565
48	267	TX	KIMBLE	HAY	1,011
37	193	NC	WILKES	HAY	17,864
13	119	GA	FRANKLIN	HAY	354
32	023	NV	NYE	HAY	1,810
39	049	OH	FRANKLIN	HAY	(D)
55	105	WI	ROCK	HAY	1,738
47	025	TN	CLAIBORNE	HAY	25,698
35	021	NM	HARDING	HAY	(D)
55	133	WI	WAUKESHA	HAY	6,916
29	157	MO	PERRY	HAY	17,827
05	125	AR	SALINE	HAY	(D)
46	111	SD	SANBORN	HAY	13,692
17	087	IL	JOHNSON	HAY	11,278
13	033	GA	BURKE	HAY	6,776
22	123	LA	WEST CARROLL	HAY	357
49	021	UT	IRON	HAY	(D)
30	071	MT	PHILLIPS	HAY	31,878
38	025	ND	DUNN	HAY	75,736
37	037	NC	CHATHAM	HAY	434
33	013	NH	MERRIMACK	HAY	788
39	165	OH	WARREN	HAY	70
01	107	AL	PICKENS	HAY	9,253
30	051	MT	LIBERTY	HAY	10,320
39	125	OH	PAULDING	HAY	1,212
38	037	ND	GRANT	HAY	(D)
16	031	ID	CASSIA	HAY	6,013
27	115	MN	PINE	HAY	(D)
16	041	ID	FRANKLIN	HAY	8,507
29	207	MO	STODDARD	HAY	7,880
38	011	ND	BOWMAN	HAY	63,587
27	111	MN	OTTER TAIL	HAY	513
47	085	TN	HUMPHREYS	HAY	13,700
47	063	TN	HAMBLEN	HAY	12,459
13	317	GA	WILKES	HAY	(D)
18	047	IN	FRANKLIN	HAY	9,353
39	045	OH	FAIRFIELD	HAY	7,800
05	001	AR	ARKANSAS	HAY	1,451
18	133	IN	PUTNAM	HAY	2,360
06	031	CA	KINGS	HAY	23,691
29	125	MO	MARIES	HAY	31,786
13	071	GA	COLQUITT	HAY	1,281
13	251	GA	SCREVEN	HAY	505
04	015	AZ	MOHAVE	HAY	3,764
48	243	TX	JEFF DAVIS	HAY	(D)
19	181	IA	WARREN	HAY	14,341
38	027	ND	EDDY	HAY	13,349
01	079	AL	LAWRENCE	HAY	18,863
23	007	ME	FRANKLIN	HAY	4
41	039	OR	LANE	HAY	663
55	053	WI	JACKSON	HAY	2,552
35	017	NM	GRANT	HAY	73
42	067	PA	JUNIATA	HAY	9,811
40	031	OK	COMANCHE	HAY	990
48	219	TX	HOCKLEY	HAY	(D)
51	127	VA	NEW KENT	HAY	588
26	137	MI	OTSEGO	HAY	9,009
05	049	AR	FULTON	HAY	24,146
18	113	IN	NOBLE	HAY	(D)
19	059	IA	DICKINSON	HAY	5
19	109	IA	KOSSUTH	HAY	1,353
17	189	IL	WASHINGTON	HAY	468
47	087	TN	JACKSON	HAY	177
48	135	TX	ECTOR	HAY	(D)
27	079	MN	LE SUEUR	HAY	2,763
27	173	MN	YELLOW MEDICINE	HAY	(D)
34	041	NJ	WARREN	HAY	8,944
55	141	WI	WOOD	HAY	180
17	117	IL	MACOUPIN	HAY	2,500
19	009	IA	AUDUBON	HAY	1,426
21	199	KY	PULASKI	HAY	34
20	117	KS	MARSHALL	HAY	726
47	173	TN	UNION	HAY	84
34	015	NJ	GLOUCESTER	HAY	(D)
13	153	GA	HOUSTON	HAY	(D)
05	095	AR	MONROE	HAY	(D)
25	001	MA	BARNSTABLE	HAY	59
01	027	AL	CLAY	HAY	373
36	031	NY	ESSEX	HAY	8,842
55	139	WI	WINNEBAGO	HAY	5,079
46	061	SD	HANSON	HAY	2,248
54	023	WV	GRANT	HAY	46
27	083	MN	LYON	HAY	1,779
13	161	GA	JEFF DAVIS	HAY	125
05	135	AR	SHARP	HAY	18,171
01	105	AL	PERRY	HAY	(D)
19	167	IA	SIOUX	HAY	(D)
27	051	MN	GRANT	HAY	206
26	143	MI	ROSCOMMON	HAY	1,038
19	153	IA	POLK	HAY	(D)
48	387	TX	RED RIVER	HAY	2,907
35	019	NM	GUADALUPE	HAY	1,321
08	001	CO	ADAMS	HAY	3,973
08	123	CO	WELD	HAY	71,452
54	017	WV	DODDRIDGE	HAY	(D)
38	019	ND	CAVALIER	HAY	2,156
20	153	KS	RAWLINS	HAY	617
27	073	MN	LAC QUI PARLE	HAY	925
46	039	SD	DEUEL	HAY	5,182
21	139	KY	LIVINGSTON	HAY	77
08	037	CO	EAGLE	HAY	6,729
20	179	KS	SHERIDAN	HAY	7,283
48	037	TX	BOWIE	HAY	1,194
13	129	GA	GORDON	SOD	1,000
39	067	OH	HARRISON	HAY	21,575
48	261	TX	KENEDY	HAY	(D)
06	013	CA	CONTRA COSTA	HAY	(D)
25	017	MA	MIDDLESEX	HAY	4,998
35	043	NM	SANDOVAL	HAY	781
12	055	FL	HIGHLANDS	SOD	(D)
05	077	AR	LEE	HAY	1,011
37	179	NC	UNION	HAY	796
22	047	LA	IBERVILLE	HAY	(D)
08	079	CO	MINERAL	HAY	1,230
21	043	KY	CARTER	HAY	10,524
05	117	AR	PRAIRIE	HAY	6,168
31	031	NE	CHERRY	HAY	276,596
49	013	UT	DUCHESNE	HAY	40,799
29	043	MO	CHRISTIAN	HAY	(D)
42	109	PA	SNYDER	HAY	6
19	109	IA	KOSSUTH	HAY	2,648
04	019	AZ	PIMA	HAY	5,416
16	033	ID	CLARK	HAY	(D)
47	177	TN	WARREN	HAY	201
17	085	IL	JO DAVIESS	HAY	(D)
21	103	KY	HENRY	HAY	4,746
42	007	PA	BEAVER	HAY	72
06	035	CA	LASSEN	HAY	32,867
37	137	NC	PAMLICO	HAY	212
34	001	NJ	ATLANTIC	HAY	62
48	087	TX	COLLINGSWORTH	HAY	(D)
19	111	IA	LEE	HAY	8,711
20	097	KS	KIOWA	HAY	3,360
13	105	GA	ELBERT	HAY	7,292
20	175	KS	SEWARD	HAY	6,319
48	005	TX	ANGELINA	HAY	86
21	133	KY	LETCHER	HAY	270
06	061	CA	PLACER	HAY	193
55	025	WI	DANE	HAY	53
31	017	NE	BROWN	HAY	3,196
19	133	IA	MONONA	HAY	(D)
42	121	PA	VENANGO	HAY	7,165
40	041	OK	DELAWARE	HAY	48,664
49	023	UT	JUAB	HAY	(D)
48	061	TX	CAMERON	HAY	5,868
19	055	IA	DELAWARE	HAY	(D)
42	023	PA	CAMERON	HAY	546
18	099	IN	MARSHALL	HAY	6,572
24	025	MD	HARFORD	HAY	1,650
37	083	NC	HALIFAX	HAY	3,469
01	101	AL	MONTGOMERY	HAY	(D)
16	031	ID	CASSIA	HAY	6,013
48	377	TX	PRESIDIO	HAY	581
01	037	AL	COOSA	HAY	89
21	087	KY	GREEN	HAY	(D)
40	151	OK	WOODS	HAY	3,079
48	011	TX	ARMSTRONG	HAY	(D)
40	137	OK	STEPHENS	HAY	26,215
20	197	KS	WABAUNSEE	HAY	25,711
22	049	LA	JACKSON	HAY	4,615
39	053	OH	GALLIA	HAY	2,293
46	013	SD	BROWN	HAY	175
08	083	CO	MONTEZUMA	HAY	22,135
28	041	MS	GREENE	SOD	64
18	059	IN	HANCOCK	HAY	791
19	181	IA	WARREN	HAY	(D)
31	117	NE	MCPHERSON	HAY	5,335
48	363	TX	PALO PINTO	HAY	17,918
42	121	PA	VENANGO	HAY	1,914
17	201	IL	WINNEBAGO	HAY	1,320
51	099	VA	KING GEORGE	HAY	4,094
28	117	MS	PRENTISS	HAY	5,795
28	015	MS	CARROLL	HAY	7,736
48	161	TX	FREESTONE	HAY	27,827
22	079	LA	RAPIDES	HAY	11,165
20	181	KS	SHERMAN	HAY	263
38	003	ND	BARNES	HAY	(D)
08	047	CO	GILPIN	HAY	280
26	137	MI	OTSEGO	HAY	5
18	085	IN	KOSCIUSKO	HAY	7,045
38	099	ND	WALSH	HAY	(D)
39	091	OH	LOGAN	HAY	1,520
25	011	MA	FRANKLIN	HAY	804
08	081	CO	MOFFAT	HAY	17,763
49	053	UT	WASHINGTON	HAY	(D)
20	091	KS	JOHNSON	HAY	632
08	093	CO	PARK	HAY	3,862
24	041	MD	TALBOT	HAY	(D)
31	017	NE	BROWN	HAY	43,544
26	111	MI	MIDLAND	HAY	42
29	181	MO	RIPLEY	HAY	618
17	121	IL	MARION	HAY	5,471
48	061	TX	CAMERON	HAY	4,533
40	061	OK	HASKELL	HAY	(D)
48	471	TX	WALKER	HAY	543
40	065	OK	JACKSON	HAY	511
13	131	GA	GRADY	HAY	5,181
19	025	IA	CALHOUN	HAY	1,072
12	109	FL	ST. JOHNS	HAY	(D)
01	127	AL	WALKER	HAY	7,123
19	157	IA	POWESHIEK	HAY	10,601
21	059	KY	DAVIESS	HAY	6
56	011	WY	CROOK	HAY	94,669
13	275	GA	THOMAS	HAY	(D)
21	025	KY	BREATHITT	HAY	1,001
28	129	MS	SMITH	HAY	(D)
01	109	AL	PIKE	HAY	600
21	197	KY	POWELL	HAY	(D)
36	079	NY	PUTNAM	HAY	296
19	021	IA	BUENA VISTA	HAY	1,900
48	009	TX	ARCHER	HAY	305
42	029	PA	CHESTER	HAY	48
22	123	LA	WEST CARROLL	HAY	357
20	153	KS	RAWLINS	HAY	1,133
16	021	ID	BOUNDARY	HAY	(D)
55	133	WI	WAUKESHA	HAY	(D)
22	065	LA	MADISON	HAY	2,366
35	037	NM	QUAY	HAY	9,586
39	093	OH	LORAIN	HAY	3,229
37	183	NC	WAKE	HAY	556
48	157	TX	FORT BEND	HAY	14,613
30	079	MT	PRAIRIE	HAY	15,129
28	091	MS	MARION	HAY	6,402
12	049	FL	HARDEE	HAY	8,070
42	037	PA	COLUMBIA	HAY	84
48	393	TX	ROBERTS	HAY	(D)
51	025	VA	BRUNSWICK	HAY	157
25	025	MA	SUFFOLK	HAY	18
13	159	GA	JASPER	HAY	(D)
47	135	TN	PERRY	HAY	18
17	063	IL	GRUNDY	HAY	230
53	035	WA	KITSAP	HAY	509
29	119	MO	MCDONALD	HAY	(D)
35	005	NM	CHAVES	HAY	(D)
29	141	MO	MORGAN	HAY	151
12	053	FL	HERNANDO	HAY	2,234
48	097	TX	COOKE	HAY	58,610
39	017	OH	BUTLER	HAY	139
48	201	TX	HARRIS	HAY	13,569
21	191	KY	PENDLETON	HAY	15,787
42	051	PA	FAYETTE	HAY	19,535
23	009	ME	HANCOCK	HAY	(D)
08	037	CO	EAGLE	HAY	6,764
41	017	OR	DESCHUTES	HAY	(D)
26	035	MI	CLARE	HAY	7,601
18	127	IN	PORTER	HAY	75
27	023	MN	CHIPPEWA	HAY	1,111
08	073	CO	LINCOLN	HAY	932
32	017	NV	LINCOLN	HAY	9,245
30	013	MT	CASCADE	HAY	18,947
48	199	TX	HARDIN	HAY	2,827
05	103	AR	OUACHITA	HAY	3,690
48	147	TX	FANNIN	HAY	1,031
20	087	KS	JEFFERSON	HAY	24,093
36	017	NY	CHENANGO	HAY	(D)
54	027	WV	HAMPSHIRE	HAY	(D)
48	353	TX	NOLAN	SOD	80
42	017	PA	BUCKS	HAY	13,369
26	151	MI	SANILAC	SOD	(D)
19	007	IA	APPANOOSE	HAY	27,874
34	023	NJ	MIDDLESEX	HAY	(D)
48	235	TX	IRION	HAY	381
18	093	IN	LAWRENCE	HAY	(D)
40	149	OK	WASHITA	HAY	30,100
39	063	OH	HANCOCK	HAY	(D)
20	037	KS	CRAWFORD	HAY	90
32	013	NV	HUMBOLDT	HAY	83,176
27	105	MN	NOBLES	HAY	1,582
54	005	WV	BOONE	HAY	(D)
